"licenca","cod_cli","data_emissao","vend_cli","pedido_fora_rota","inicio_atendimento","final_atendimento","motivo_nao_compra"
"3724","0023-0285","2026-03-04",205,False,"2026-03-04T16:22:31.625Z","2026-03-04T16:23:03.775Z","B"
"3680","0002-4074","2026-03-04",105,True,"2026-03-04T16:22:24.600Z","2026-03-04T16:23:05.252Z","S"
"3680","0006-0646","2026-03-04",401,False,"2026-03-04T16:16:40.224Z","2026-03-04T16:23:21.378Z","N"
"3724","0023-0270","2026-03-04",205,False,"2026-03-04T16:23:34.374Z","2026-03-04T16:23:58.644Z","B"
"3680","0006-1183","2026-03-04",405,False,"2026-03-04T16:22:38.508Z","2026-03-04T16:23:44.114Z","B"
"3680","0006-0896","2026-03-04",401,False,"2026-03-04T16:23:26.227Z","2026-03-04T16:24:56.126Z","N"
"3680","0015-0243","2026-03-04",407,False,"2026-03-04T16:24:36.829Z","2026-03-04T16:25:17.159Z","C"
"3680","0003-1925","2026-03-04",805,False,"2026-03-04T16:24:03.904Z","2026-03-04T16:25:51.787Z","N"
"3724","0023-0239","2026-03-04",205,False,"2026-03-04T16:25:31.501Z","2026-03-04T16:26:15.042Z","B"
"3680","0006-1163","2026-03-04",405,False,"2026-03-04T16:25:00.784Z","2026-03-04T16:26:12.817Z","B"
"3724","0009-1813","2026-03-04",301,False,"2026-03-04T16:19:49.351Z","2026-03-04T16:25:48.008Z","S"
"3680","0017-0109","2026-03-04",401,False,"2026-03-04T16:25:01.053Z","2026-03-04T16:26:38.473Z","N"
"3680","0002-3845","2026-03-04",107,True,"2026-03-04T16:26:03.269Z","2026-03-04T16:28:30.916Z","S"
"3680","0015-0370","2026-03-04",407,False,"2026-03-04T16:25:41.147Z","2026-03-04T16:26:44.939Z","C"
"3680","0015-0328","2026-03-04",407,False,"2026-03-04T16:27:08.196Z","2026-03-04T16:28:02.389Z","C"
"3680","0015-0255","2026-03-04",407,False,"2026-03-04T16:28:28.706Z","2026-03-04T16:28:56.898Z","C"
"3680","0012-0270","2026-03-04",402,True,"2026-03-04T16:27:44.885Z","2026-03-04T16:29:10.960Z","S"
"3680","0017-0285","2026-03-04",401,False,"2026-03-04T16:26:42.133Z","2026-03-04T16:29:06.641Z","F"
"3680","0003-2017","2026-03-04",703,False,"2026-03-04T16:25:05.747Z","2026-03-04T16:29:08.113Z","S"
"3680","0003-1207","2026-03-04",703,False,"2026-03-04T16:30:40.686Z","2026-03-04T16:31:05.288Z","N"
"3724","0009-1897","2026-03-04",302,False,"2026-03-04T16:30:24.143Z","2026-03-04T16:32:23.197Z","S"
"3724","0035-0617","2026-03-04",604,False,"2026-03-04T16:28:55.589Z","2026-03-04T16:29:31.880Z","S"
"3680","0017-0241","2026-03-04",401,False,"2026-03-04T16:29:11.238Z","2026-03-04T16:29:47.981Z","N"
"3724","0009-0974","2026-03-04",302,False,"2026-03-04T16:28:40.107Z","2026-03-04T16:29:46.220Z","H"
"3724","0021-0132","2026-03-04",201,False,"2026-03-04T16:26:43.271Z","2026-03-04T16:30:35.815Z","B"
"3680","0006-0741","2026-03-04",405,False,"2026-03-04T16:27:10.156Z","2026-03-04T16:31:12.346Z","S"
"3680","0003-1529","2026-03-04",101,False,"2026-03-04T16:27:17.239Z","2026-03-04T16:32:07.954Z","S"
"3724","0013-0003","2026-03-04",201,True,"2026-03-04T16:30:49.548Z","2026-03-04T16:31:04.785Z","S"
"3680","0003-2398","2026-03-04",107,True,"2026-03-04T16:28:59.474Z","2026-03-04T16:30:02.912Z","S"
"3680","0006-1154","2026-03-04",405,False,"2026-03-04T16:32:33.374Z","2026-03-04T16:32:59.253Z","B"
"3724","0009-0363","2026-03-04",305,False,"2026-03-04T16:31:19.790Z","2026-03-04T16:32:25.422Z","B"
"3724","0035-1463","2026-03-04",501,True,"2026-03-04T16:31:55.950Z","2026-03-04T16:32:42.914Z","S"
"3680","0015-0183","2026-03-04",407,False,"2026-03-04T16:32:14.636Z","2026-03-04T16:32:58.409Z","S"
"3680","0015-0300","2026-03-04",407,False,"2026-03-04T16:33:08.544Z","2026-03-04T16:33:29.919Z","C"
"3724","0009-0064","2026-03-04",301,False,"2026-03-04T16:28:00.412Z","2026-03-04T16:32:45.054Z","S"
"3680","0003-0054","2026-03-04",107,False,"2026-03-04T16:33:30.121Z","2026-03-04T16:33:55.016Z","F"
"3680","0003-1895","2026-03-04",107,False,"2026-03-04T16:33:59.307Z","2026-03-04T16:34:16.929Z","F"
"3724","0009-0260","2026-03-04",301,False,"2026-03-04T16:38:04.164Z","2026-03-04T16:38:33.006Z","S"
"3724","0035-1358","2026-03-04",501,True,"2026-03-04T16:33:07.143Z","2026-03-04T16:34:15.747Z","S"
"3680","0006-1044","2026-03-04",405,False,"2026-03-04T16:33:27.201Z","2026-03-04T16:34:21.289Z","O"
"3680","0003-2677","2026-03-04",107,False,"2026-03-04T16:34:55.476Z","2026-03-04T16:35:22.306Z","F"
"3680","0015-0309","2026-03-04",407,False,"2026-03-04T16:35:24.443Z","2026-03-04T16:35:45.667Z","C"
"3680","0010-0429","2026-03-04",406,True,"2026-03-04T16:32:29.509Z","2026-03-04T16:36:54.307Z","S"
"3724","0009-0231","2026-03-04",305,False,"2026-03-04T16:36:11.533Z","2026-03-04T16:37:02.277Z","Z"
"3680","0015-0334","2026-03-04",407,False,"2026-03-04T16:36:12.310Z","2026-03-04T16:37:21.874Z","C"
"3724","0023-0198","2026-03-04",205,False,"2026-03-04T16:40:47.730Z","2026-03-04T16:41:34.063Z","S"
"3680","0015-0321","2026-03-04",407,False,"2026-03-04T16:37:26.101Z","2026-03-04T16:37:40.304Z","C"
"3680","0002-2959","2026-03-04",101,True,"2026-03-04T16:33:49.027Z","2026-03-04T16:35:45.973Z","S"
"3680","0003-2207","2026-03-04",107,False,"2026-03-04T16:36:36.051Z","2026-03-04T16:36:56.959Z","F"
"3724","0035-0596","2026-03-04",504,False,"2026-03-04T16:37:50.337Z","2026-03-04T16:38:27.047Z","S"
"3680","0015-0371","2026-03-04",407,False,"2026-03-04T16:38:26.246Z","2026-03-04T16:38:41.547Z","C"
"3724","0009-0609","2026-03-04",305,False,"2026-03-04T16:38:39.318Z","2026-03-04T16:39:17.906Z","N"
"3680","0006-1169","2026-03-04",405,False,"2026-03-04T16:36:49.690Z","2026-03-04T16:40:52.010Z","S"
"3680","0016-0121","2026-03-04",701,True,"2026-03-04T16:40:00.934Z","2026-03-04T16:41:52.271Z","S"
"3680","0003-2675","2026-03-04",107,False,"2026-03-04T16:39:25.445Z","2026-03-04T16:39:50.818Z","A"
"3724","0023-0228","2026-03-04",205,False,"2026-03-04T16:39:27.874Z","2026-03-04T16:39:50.342Z","B"
"3724","0035-1196","2026-03-04",604,False,"2026-03-04T16:39:56.362Z","2026-03-04T16:40:12.876Z","S"
"3680","0002-2117","2026-03-04",103,False,"2026-03-04T16:25:10.567Z","2026-03-04T16:40:37.782Z","L"
"3724","0009-0371","2026-03-04",305,False,"2026-03-04T16:40:55.379Z","2026-03-04T16:42:34.969Z","S"
"3680","0003-2054","2026-03-04",107,False,"2026-03-04T16:42:39.783Z","2026-03-04T16:43:14.385Z","C"
"3680","0002-4144","2026-03-04",101,True,"2026-03-04T16:40:31.036Z","2026-03-04T16:42:55.640Z","S"
"3680","0002-1122","2026-03-04",702,False,"2026-03-04T16:26:06.046Z","2026-03-04T16:45:45.496Z","B"
"3724","0023-0240","2026-03-04",205,False,"2026-03-04T16:40:02.249Z","2026-03-04T16:40:36.772Z","B"
"3680","0003-2233","2026-03-04",107,False,"2026-03-04T16:40:09.934Z","2026-03-04T16:41:07.285Z","B"
"3724","0033-0047","2026-03-04",604,False,"2026-03-04T16:42:02.066Z","2026-03-04T16:42:23.874Z","S"
"3724","0023-0292","2026-03-04",205,False,"2026-03-04T16:42:00.349Z","2026-03-04T16:47:11.472Z","B"
"3680","0002-3182","2026-03-04",705,False,"2026-03-04T16:45:07.341Z","2026-03-04T16:49:01.566Z","B"
"3724","0009-0850","2026-03-04",303,False,"2026-03-04T16:54:08.506Z","2026-03-04T16:54:31.978Z","S"
"3724","0023-0271","2026-03-04",205,False,"2026-03-04T16:47:28.640Z","2026-03-04T16:50:36.038Z","B"
"3724","0023-0272","2026-03-04",205,False,"2026-03-04T16:50:50.421Z","2026-03-04T16:51:09.229Z","B"
"3724","0023-0281","2026-03-04",205,False,"2026-03-04T16:51:21.435Z","2026-03-04T16:51:41.590Z","B"
"3724","0023-0282","2026-03-04",205,False,"2026-03-04T16:51:49.039Z","2026-03-04T16:52:09.265Z","B"
"3724","0023-0286","2026-03-04",205,False,"2026-03-04T16:52:15.028Z","2026-03-04T16:52:44.601Z","B"
"3724","0013-1055","2026-03-04",203,False,"2026-03-04T16:51:12.588Z","2026-03-04T16:53:12.147Z","S"
"3724","0009-0850","2026-03-04",303,False,"2026-03-04T16:52:36.359Z","2026-03-04T16:53:45.958Z","Z"
"3724","0009-0286","2026-03-04",303,False,"2026-03-04T16:56:14.062Z","2026-03-04T16:57:44.142Z","N"
"3724","0009-1938","2026-03-04",303,False,"2026-03-04T16:58:31.563Z","2026-03-04T16:58:52.714Z","A"
"3724","0009-2012","2026-03-04",303,False,"2026-03-04T16:59:00.736Z","2026-03-04T17:00:38.441Z","A"
"3680","0003-2625","2026-03-04",703,False,"2026-03-04T17:24:47.369Z","2026-03-04T17:25:21.276Z","Z"
"3680","0003-1318","2026-03-04",101,False,"2026-03-04T17:02:05.836Z","2026-03-04T17:25:49.414Z","N"
"3724","0009-0408","2026-03-04",302,False,"2026-03-04T17:30:45.848Z","2026-03-04T17:31:17.543Z","H"
"3680","0003-1213","2026-03-04",703,False,"2026-03-04T17:39:14.470Z","2026-03-04T17:39:37.023Z","N"
"3724","0021-0485","2026-03-04",203,True,"2026-03-04T16:14:54.212Z","2026-03-04T16:15:27.221Z","S"
"3724","0009-1999","2026-03-04",303,False,"2026-03-04T14:11:31.104Z","2026-03-04T14:16:50.200Z","S"
"3724","0013-0446","2026-03-04",203,True,"2026-03-04T16:55:10.554Z","2026-03-04T16:56:03.981Z","S"
"3680","0003-2640","2026-03-04",107,False,"2026-03-04T16:51:21.458Z","2026-03-04T16:53:42.360Z","B"
"3680","0004-1081","2026-03-05",701,False,"2026-03-05T16:36:32.951Z","2026-03-05T16:40:00.737Z","N"
"3724","0009-0257","2026-03-05",301,False,"2026-03-05T16:31:26.976Z","2026-03-05T16:41:37.000Z","B"
"3724","0013-0098","2026-03-05",602,False,"2026-03-05T07:02:04.133Z","2026-03-05T07:25:07.047Z","B"
"3724","0033-0126","2026-03-05",602,False,"2026-03-05T07:36:49.994Z","2026-03-05T07:37:09.394Z","B"
"3680","0007-0607","2026-03-05",801,False,"2026-03-05T15:48:58.246Z","2026-03-05T15:49:39.811Z","N"
"3680","0007-0606","2026-03-05",801,False,"2026-03-05T15:54:46.581Z","2026-03-05T15:58:03.449Z","B"
"3724","0035-1327","2026-03-05",501,False,"2026-03-05T16:41:31.155Z","2026-03-05T16:44:02.581Z","P"
"3680","0002-2662","2026-03-05",703,False,"2026-03-05T16:40:09.387Z","2026-03-05T16:44:31.040Z","S"
"3724","0035-0622","2026-03-05",604,False,"2026-03-05T16:44:19.010Z","2026-03-05T16:44:52.027Z","S"
"3680","0016-0321","2026-03-05",701,True,"2026-03-05T08:08:55.974Z","2026-03-05T08:14:45.917Z","S"
"3680","0015-0286","2026-03-05",407,False,"2026-03-05T08:14:52.905Z","2026-03-05T08:15:09.625Z","C"
"3680","0015-0333","2026-03-05",407,False,"2026-03-05T08:15:42.614Z","2026-03-05T08:16:05.398Z","C"
"3724","0023-0279","2026-03-05",205,False,"2026-03-05T16:40:19.572Z","2026-03-05T16:44:30.723Z","B"
"3724","0023-0089","2026-03-05",205,False,"2026-03-05T16:44:39.127Z","2026-03-05T16:45:09.823Z","B"
"3724","0009-1127","2026-03-05",301,False,"2026-03-05T16:41:46.741Z","2026-03-05T16:45:39.629Z","B"
"3680","0015-0181","2026-03-05",407,False,"2026-03-05T08:34:16.899Z","2026-03-05T08:43:00.923Z","S"
"3680","0003-2488","2026-03-05",805,False,"2026-03-05T08:35:08.017Z","2026-03-05T08:45:53.969Z","Z"
"3680","0012-0078","2026-03-05",402,False,"2026-03-05T08:41:38.674Z","2026-03-05T08:46:24.191Z","C"
"3724","0009-2210","2026-03-05",305,False,"2026-03-05T16:45:27.683Z","2026-03-05T16:45:52.220Z","N"
"3680","0002-2784","2026-03-05",103,False,"2026-03-05T16:44:00.104Z","2026-03-05T16:46:05.307Z","S"
"3680","0010-0283","2026-03-05",406,False,"2026-03-05T08:48:47.522Z","2026-03-05T08:49:11.705Z","N"
"3724","0021-0323","2026-03-05",202,False,"2026-03-05T08:47:26.260Z","2026-03-05T08:49:29.176Z","A"
"3680","0012-0158","2026-03-05",402,False,"2026-03-05T08:47:26.102Z","2026-03-05T08:49:32.395Z","N"
"3680","0012-0335","2026-03-05",402,False,"2026-03-05T08:52:34.567Z","2026-03-05T08:55:07.090Z","F"
"3680","0001-1338","2026-03-05",404,False,"2026-03-05T08:49:21.898Z","2026-03-05T08:56:24.233Z","N"
"3724","0013-1231","2026-03-05",204,False,"2026-03-05T08:56:23.841Z","2026-03-05T08:58:35.168Z","B"
"3724","0013-1058","2026-03-05",602,False,"2026-03-05T07:37:56.801Z","2026-03-05T09:00:18.201Z","S"
"3680","0012-0512","2026-03-05",402,False,"2026-03-05T08:55:37.085Z","2026-03-05T09:01:43.598Z","S"
"3724","0013-0501","2026-03-05",203,False,"2026-03-05T08:57:05.888Z","2026-03-05T08:58:54.866Z","B"
"3724","0023-0284","2026-03-05",205,False,"2026-03-05T08:50:29.508Z","2026-03-05T08:59:08.634Z","B"
"3680","0001-1393","2026-03-05",404,True,"2026-03-05T08:56:47.467Z","2026-03-05T09:00:42.061Z","S"
"3724","0013-1190","2026-03-05",602,False,"2026-03-05T09:00:29.381Z","2026-03-05T09:10:19.196Z","S"
"3724","0009-1807","2026-03-05",306,False,"2026-03-05T09:05:20.550Z","2026-03-05T09:11:05.085Z","Z"
"3680","0017-0185","2026-03-05",405,False,"2026-03-05T09:02:33.103Z","2026-03-05T09:19:28.401Z","N"
"3724","0021-0174","2026-03-05",202,False,"2026-03-05T08:49:45.598Z","2026-03-05T09:02:49.963Z","A"
"3724","0013-1282","2026-03-05",203,False,"2026-03-05T09:02:21.076Z","2026-03-05T09:03:07.873Z","B"
"3724","0035-1270","2026-03-05",504,False,"2026-03-05T09:01:28.434Z","2026-03-05T09:03:20.531Z","N"
"3724","0009-2015","2026-03-05",304,False,"2026-03-05T08:59:48.692Z","2026-03-05T09:04:03.761Z","H"
"3724","0013-1291","2026-03-05",602,False,"2026-03-05T09:14:14.528Z","2026-03-05T09:14:40.189Z","S"
"3680","0015-0343","2026-03-05",407,False,"2026-03-05T08:55:53.238Z","2026-03-05T09:02:45.071Z","C"
"3680","0012-0075","2026-03-05",402,False,"2026-03-05T09:04:39.562Z","2026-03-05T09:08:42.176Z","S"
"3724","0013-0026","2026-03-05",203,False,"2026-03-05T09:08:10.329Z","2026-03-05T09:09:26.330Z","S"
"3680","0006-0709","2026-03-05",403,False,"2026-03-05T09:07:05.027Z","2026-03-05T09:10:20.208Z","A"
"3724","0023-0209","2026-03-05",205,False,"2026-03-05T16:45:32.172Z","2026-03-05T16:46:23.479Z","B"
"3724","0035-0494","2026-03-05",504,False,"2026-03-05T09:11:56.844Z","2026-03-05T09:12:34.642Z","N"
"3724","0023-0238","2026-03-05",205,False,"2026-03-05T16:46:31.590Z","2026-03-05T16:47:15.462Z","B"
"3724","0023-0252","2026-03-05",205,False,"2026-03-05T16:47:31.274Z","2026-03-05T16:47:59.348Z","B"
"3680","0002-3536","2026-03-05",703,True,"2026-03-05T16:48:41.828Z","2026-03-05T16:49:11.999Z","S"
"3724","0035-0181","2026-03-05",604,False,"2026-03-05T16:49:34.089Z","2026-03-05T16:50:00.608Z","S"
"3724","0035-1446","2026-03-05",604,True,"2026-03-05T16:50:30.185Z","2026-03-05T16:51:19.798Z","S"
"3680","0004-1185","2026-03-05",702,False,"2026-03-05T16:02:17.451Z","2026-03-05T16:51:44.222Z","B"
"3724","0009-1282","2026-03-05",301,False,"2026-03-05T16:45:56.112Z","2026-03-05T16:53:01.649Z","B"
"3724","0035-1325","2026-03-05",503,True,"2026-03-05T09:00:19.706Z","2026-03-05T09:13:33.286Z","S"
"3724","0013-1247","2026-03-05",602,False,"2026-03-05T09:11:23.199Z","2026-03-05T09:13:31.169Z","S"
"3724","0009-1846","2026-03-05",304,False,"2026-03-05T09:07:58.230Z","2026-03-05T09:14:48.646Z","B"
"3680","0001-1451","2026-03-05",404,True,"2026-03-05T09:12:10.644Z","2026-03-05T09:15:14.692Z","S"
"3724","0013-1277","2026-03-05",602,False,"2026-03-05T09:15:01.995Z","2026-03-05T09:15:25.258Z","A"
"3724","0023-0185","2026-03-05",205,False,"2026-03-05T09:10:49.147Z","2026-03-05T09:16:20.884Z","B"
"3724","0009-0063","2026-03-05",302,False,"2026-03-05T08:50:24.915Z","2026-03-05T09:17:05.568Z","S"
"3724","0013-1151","2026-03-05",204,False,"2026-03-05T08:59:12.342Z","2026-03-05T09:20:08.307Z","B"
"3724","0013-0719","2026-03-05",201,False,"2026-03-05T09:14:06.083Z","2026-03-05T09:20:08.207Z","Z"
"3680","0012-0343","2026-03-05",402,False,"2026-03-05T09:17:54.418Z","2026-03-05T09:20:52.896Z","C"
"3680","0006-1113","2026-03-05",403,False,"2026-03-05T09:14:29.272Z","2026-03-05T09:21:39.258Z","S"
"3724","0009-1682","2026-03-05",603,False,"2026-03-05T08:53:51.442Z","2026-03-05T09:21:53.044Z","B"
"3724","0023-0256","2026-03-05",205,False,"2026-03-05T09:16:52.413Z","2026-03-05T09:21:52.168Z","B"
"3724","0013-1116","2026-03-05",203,False,"2026-03-05T09:13:29.104Z","2026-03-05T09:22:22.999Z","S"
"3724","0009-0476","2026-03-05",305,False,"2026-03-05T09:12:59.499Z","2026-03-05T09:22:39.901Z","Z"
"3724","0035-0172","2026-03-05",504,False,"2026-03-05T09:17:37.136Z","2026-03-05T09:22:36.313Z","B"
"3724","0009-1502","2026-03-05",304,False,"2026-03-05T09:18:15.005Z","2026-03-05T09:23:41.604Z","P"
"3724","0035-0826","2026-03-05",504,False,"2026-03-05T09:23:35.590Z","2026-03-05T09:24:02.338Z","N"
"3724","0013-0976","2026-03-05",204,False,"2026-03-05T09:21:18.629Z","2026-03-05T09:24:55.689Z","B"
"3724","0009-1935","2026-03-05",306,False,"2026-03-05T09:24:46.809Z","2026-03-05T09:29:25.727Z","Z"
"3724","0035-1271","2026-03-05",504,False,"2026-03-05T09:24:22.503Z","2026-03-05T09:29:26.175Z","S"
"3680","0001-0862","2026-03-05",404,True,"2026-03-05T09:30:29.569Z","2026-03-05T09:33:12.543Z","S"
"3680","0015-0369","2026-03-05",407,False,"2026-03-05T09:27:53.045Z","2026-03-05T09:29:20.863Z","C"
"3680","0017-0220","2026-03-05",405,False,"2026-03-05T09:29:22.392Z","2026-03-05T09:30:01.108Z","N"
"3724","0013-1202","2026-03-05",602,False,"2026-03-05T09:15:39.970Z","2026-03-05T09:30:16.504Z","A"
"3724","0021-0172","2026-03-05",202,False,"2026-03-05T09:03:03.887Z","2026-03-05T09:20:16.597Z","S"
"3724","0021-0141","2026-03-05",202,False,"2026-03-05T09:21:04.774Z","2026-03-05T09:30:13.922Z","B"
"3724","0035-1055","2026-03-05",504,False,"2026-03-05T09:29:40.020Z","2026-03-05T09:30:49.364Z","O"
"3724","0035-0622","2026-03-05",604,False,"2026-03-05T09:22:07.281Z","2026-03-05T09:32:21.580Z","N"
"3724","0009-0888","2026-03-05",304,False,"2026-03-05T09:30:55.780Z","2026-03-05T09:31:38.917Z","A"
"3724","0023-0176","2026-03-05",205,False,"2026-03-05T09:23:57.520Z","2026-03-05T09:31:41.011Z","B"
"3724","0013-1082","2026-03-05",203,False,"2026-03-05T09:29:35.707Z","2026-03-05T09:33:15.999Z","N"
"3724","0013-1128","2026-03-05",602,False,"2026-03-05T09:31:41.905Z","2026-03-05T09:33:15.555Z","S"
"3724","0009-2078","2026-03-05",306,False,"2026-03-05T09:30:25.479Z","2026-03-05T09:32:58.380Z","O"
"3680","0010-0303","2026-03-05",406,False,"2026-03-05T09:04:53.211Z","2026-03-05T09:05:36.213Z","O"
"3680","0010-0426","2026-03-05",406,False,"2026-03-05T09:11:13.563Z","2026-03-05T09:34:15.566Z","Z"
"3724","0023-0229","2026-03-05",205,False,"2026-03-05T09:32:01.915Z","2026-03-05T09:34:37.857Z","B"
"3680","0002-0350","2026-03-05",103,False,"2026-03-05T09:33:20.876Z","2026-03-05T09:35:09.070Z","N"
"3724","0035-1140","2026-03-05",504,False,"2026-03-05T09:35:36.268Z","2026-03-05T09:36:01.486Z","N"
"3724","0035-0821","2026-03-05",504,False,"2026-03-05T09:31:07.334Z","2026-03-05T09:35:10.254Z","S"
"3680","0017-0211","2026-03-05",704,False,"2026-03-05T09:47:11.431Z","2026-03-05T09:50:13.901Z","N"
"3680","0006-1061","2026-03-05",401,False,"2026-03-05T09:11:48.169Z","2026-03-05T09:14:56.499Z","F"
"3680","0006-0993","2026-03-05",401,False,"2026-03-05T09:25:46.909Z","2026-03-05T09:35:43.993Z","N"
"3680","0012-0345","2026-03-05",402,False,"2026-03-05T09:22:57.568Z","2026-03-05T09:23:26.204Z","A"
"3724","0013-1006","2026-03-05",602,False,"2026-03-05T09:34:21.135Z","2026-03-05T09:36:34.191Z","S"
"3724","0021-0272","2026-03-05",204,False,"2026-03-05T09:26:08.635Z","2026-03-05T09:37:39.275Z","S"
"3724","0009-2197","2026-03-05",304,False,"2026-03-05T09:32:10.010Z","2026-03-05T09:37:34.819Z","N"
"3680","0003-2466","2026-03-05",805,False,"2026-03-05T09:28:53.076Z","2026-03-05T09:37:36.530Z","S"
"3680","0006-0740","2026-03-05",403,False,"2026-03-05T09:24:14.355Z","2026-03-05T09:39:57.487Z","S"
"3724","0009-1536","2026-03-05",603,False,"2026-03-05T09:26:32.568Z","2026-03-05T09:37:39.780Z","Z"
"3724","0009-1696","2026-03-05",306,False,"2026-03-05T09:35:00.764Z","2026-03-05T09:38:01.427Z","H"
"3724","0035-1448","2026-03-05",501,False,"2026-03-05T09:27:57.854Z","2026-03-05T09:38:32.215Z","N"
"3680","0001-1402","2026-03-05",404,False,"2026-03-05T09:39:29.817Z","2026-03-05T09:40:12.696Z","N"
"3724","0009-1806","2026-03-05",302,False,"2026-03-05T09:39:27.067Z","2026-03-05T09:41:45.108Z","N"
"3680","0012-0042","2026-03-05",402,False,"2026-03-05T09:38:17.802Z","2026-03-05T09:41:52.356Z","C"
"3680","0001-1402","2026-03-05",404,False,"2026-03-05T09:42:46.858Z","2026-03-05T09:43:55.904Z","S"
"3724","0009-0450","2026-03-05",306,False,"2026-03-05T09:42:36.934Z","2026-03-05T09:44:11.402Z","N"
"3680","0002-3446","2026-03-05",107,False,"2026-03-05T09:43:32.208Z","2026-03-05T09:45:46.887Z","F"
"3724","0013-1252","2026-03-05",204,False,"2026-03-05T09:37:58.973Z","2026-03-05T09:45:10.183Z","B"
"3680","0017-0297","2026-03-05",704,False,"2026-03-05T09:40:32.558Z","2026-03-05T09:45:23.817Z","Z"
"3724","0035-1054","2026-03-05",504,False,"2026-03-05T09:37:59.377Z","2026-03-05T09:46:31.238Z","Z"
"3680","0002-4141","2026-03-05",106,False,"2026-03-05T09:37:52.641Z","2026-03-05T09:46:20.942Z","S"
"3724","0013-1265","2026-03-05",602,False,"2026-03-05T09:38:04.479Z","2026-03-05T09:47:06.780Z","F"
"3680","0004-0266","2026-03-05",801,False,"2026-03-05T09:49:38.866Z","2026-03-05T09:52:26.678Z","N"
"3724","0009-1378","2026-03-05",602,False,"2026-03-05T09:47:38.541Z","2026-03-05T09:58:58.204Z","S"
"3724","0021-0335","2026-03-05",202,False,"2026-03-05T09:31:44.496Z","2026-03-05T09:47:35.924Z","H"
"3724","0009-1297","2026-03-05",304,False,"2026-03-05T09:45:01.640Z","2026-03-05T09:48:32.786Z","B"
"3680","0003-2623","2026-03-05",805,False,"2026-03-05T09:40:04.665Z","2026-03-05T09:49:33.476Z","Z"
"3724","0013-1243","2026-03-05",204,False,"2026-03-05T09:48:01.127Z","2026-03-05T09:49:49.785Z","B"
"3724","0009-1579","2026-03-05",305,False,"2026-03-05T09:35:08.213Z","2026-03-05T09:50:06.359Z","S"
"3680","0017-0349","2026-03-05",405,False,"2026-03-05T09:46:28.978Z","2026-03-05T09:51:24.147Z","N"
"3724","0035-0164","2026-03-05",504,False,"2026-03-05T09:47:22.224Z","2026-03-05T09:56:02.574Z","N"
"3680","0012-0340","2026-03-05",402,False,"2026-03-05T09:43:57.730Z","2026-03-05T09:53:21.923Z","C"
"3724","0009-0066","2026-03-05",305,False,"2026-03-05T09:53:30.134Z","2026-03-05T09:53:56.795Z","N"
"3724","0013-1104","2026-03-05",203,False,"2026-03-05T09:44:48.465Z","2026-03-05T09:54:50.140Z","B"
"3680","0002-3360","2026-03-05",105,False,"2026-03-05T09:47:18.508Z","2026-03-05T09:54:56.218Z","O"
"3724","0009-1092","2026-03-05",304,False,"2026-03-05T09:52:07.641Z","2026-03-05T09:55:40.337Z","O"
